property_id,property_name,parent_account,segment,week_start,sessions,conversions,conv_rate
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-10-27,1076,11.0,1.02
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-11-03,1317,16.0,1.21
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-11-10,1550,20.0,1.29
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-11-17,1756,23.0,1.31
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-11-24,1613,19.0,1.18
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-12-01,1532,32.0,2.09
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-12-08,1640,41.0,2.5
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-12-15,1019,21.0,2.06
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-12-22,1425,3.0,0.21
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2025-12-29,1947,12.0,0.62
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-01-05,2547,22.0,0.86
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-01-12,1650,7.0,0.42
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-01-19,1486,14.0,0.94
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-01-26,1170,8.0,0.68
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-02-02,1031,11.0,1.07
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-02-09,1143,6.0,0.52
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-02-16,1191,21.0,1.76
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-02-23,952,12.0,1.26
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-03-02,784,6.0,0.77
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-03-09,780,10.0,1.28
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-03-16,789,5.0,0.63
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-03-23,830,3.0,0.36
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-03-30,664,4.0,0.6
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-04-06,782,7.0,0.9
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-04-13,629,12.0,1.91
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-04-20,649,9.0,1.39
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-04-27,573,5.0,0.87
312455008,www.x-trenink.cz - GA4,x-trenink.cz,,2026-05-04,319,3.0,0.94
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-03-04,248,2.0,0.81
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-03-11,675,8.0,1.19
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-03-18,556,1.0,0.18
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-03-25,669,9.0,1.35
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-04-01,660,8.0,1.21
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-04-08,576,4.0,0.69
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-04-15,646,8.0,1.24
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-04-22,687,7.0,1.02
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-04-29,478,4.0,0.84
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-05-06,561,4.0,0.71
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-05-13,608,4.0,0.66
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-05-20,652,8.0,1.23
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-05-27,605,10.0,1.65
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-06-03,407,2.0,0.49
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-06-10,429,2.0,0.47
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-06-17,332,5.0,1.51
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-06-24,326,7.0,2.15
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-07-01,288,3.0,1.04
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-07-08,255,2.0,0.78
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-07-15,254,5.0,1.97
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-07-22,242,4.0,1.65
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-07-29,258,5.0,1.94
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-08-05,239,0.0,0.0
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-08-12,244,5.0,2.05
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-08-19,291,2.0,0.69
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-08-26,294,2.0,0.68
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-09-02,317,4.0,1.26
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-09-09,392,5.0,1.28
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-09-16,384,8.0,2.08
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-09-23,497,9.0,1.81
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-09-30,494,7.0,1.42
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-10-07,576,7.0,1.22
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-10-14,604,5.0,0.83
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-10-21,597,9.0,1.51
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-10-28,637,4.0,0.63
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-11-04,764,9.0,1.18
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-11-11,953,20.0,2.1
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-11-18,915,10.0,1.09
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-11-25,1300,14.0,1.08
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-12-02,1159,12.0,1.04
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-12-09,1229,33.0,2.69
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-12-16,938,14.0,1.49
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-12-23,961,2.0,0.21
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2024-12-30,1141,12.0,1.05
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-01-06,1248,4.0,0.32
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-01-13,924,3.0,0.32
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-01-20,595,3.0,0.5
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-01-27,545,4.0,0.73
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-02-03,539,2.0,0.37
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-02-10,542,2.0,0.37
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-02-17,603,9.0,1.49
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-02-24,525,0.0,0.0
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-03-03,374,3.0,0.8
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-03-10,452,3.0,0.66
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-03-17,498,5.0,1.0
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-03-24,502,4.0,0.8
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-03-31,523,3.0,0.57
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-04-07,543,6.0,1.1
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-04-14,553,7.0,1.27
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-04-21,665,15.0,2.26
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-04-28,564,5.0,0.89
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-05-05,576,15.0,2.6
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-05-12,587,6.0,1.02
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-05-19,576,8.0,1.39
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-05-26,488,7.0,1.43
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-06-02,369,1.0,0.27
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-06-09,369,3.0,0.81
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-06-16,366,10.0,2.73
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-06-23,320,5.0,1.56
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-06-30,331,6.0,1.81
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-07-07,330,5.0,1.52
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-07-14,280,6.0,2.14
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-07-21,320,2.0,0.62
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-07-28,268,0.0,0.0
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-08-04,282,4.0,1.42
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-08-11,234,1.0,0.43
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-08-18,360,1.0,0.28
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-08-25,308,1.0,0.32
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-09-01,360,6.0,1.67
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-09-08,330,3.0,0.91
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-09-15,361,7.0,1.94
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-09-22,377,2.0,0.53
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-09-29,369,6.0,1.63
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-10-06,418,6.0,1.44
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-10-13,468,2.0,0.43
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-10-20,460,4.0,0.87
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-10-27,501,1.0,0.2
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-11-03,644,4.0,0.62
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-11-10,779,7.0,0.9
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-11-17,885,6.0,0.68
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-11-24,887,4.0,0.45
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-12-01,956,10.0,1.05
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-12-08,1160,22.0,1.9
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-12-15,885,12.0,1.36
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-12-22,1077,2.0,0.19
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2025-12-29,1378,1.0,0.07
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-01-05,1822,6.0,0.33
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-01-12,1202,4.0,0.33
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-01-19,958,5.0,0.52
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-01-26,655,2.0,0.31
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-02-02,608,3.0,0.49
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-02-09,632,4.0,0.63
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-02-16,712,2.0,0.28
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-02-23,685,5.0,0.73
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-03-02,552,5.0,0.91
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-03-09,540,4.0,0.74
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-03-16,750,4.0,0.53
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-03-23,750,9.0,1.2
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-03-30,667,6.0,0.9
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-04-06,580,4.0,0.69
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-04-13,582,3.0,0.52
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-04-20,1144,9.0,0.79
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-04-27,532,8.0,1.5
312471171,www.x-trening.sk - GA4,x-trenink.cz,,2026-05-04,253,3.0,1.19
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-03-04,1060,208.0,19.62
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-03-11,5123,718.0,14.02
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-03-18,2857,316.0,11.06
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-03-25,1554,112.0,7.21
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-04-01,3182,486.0,15.27
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-04-08,3072,578.0,18.82
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-04-15,6360,755.0,11.87
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-04-22,4310,528.0,12.25
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-04-29,4507,344.0,7.63
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-05-06,3704,593.0,16.01
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-05-13,4252,565.0,13.29
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-05-20,3735,540.0,14.46
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-05-27,3875,642.0,16.57
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-06-03,3272,406.0,12.41
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-06-10,2154,295.0,13.7
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-06-17,2729,443.0,16.23
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-06-24,5973,806.0,13.49
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-07-01,3964,532.0,13.42
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-07-08,4392,569.0,12.96
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-07-15,4402,565.0,12.84
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-07-22,4206,526.0,12.51
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-07-29,4842,545.0,11.26
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-08-05,4465,507.0,11.35
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-08-12,4188,594.0,14.18
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-08-19,5006,703.0,14.04
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-08-26,4271,527.0,12.34
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-09-02,4034,582.0,14.43
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-09-09,4979,819.0,16.45
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-09-16,4327,606.0,14.01
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-09-23,3753,404.0,10.76
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-09-30,2898,334.0,11.53
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-10-07,2556,360.0,14.08
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-10-14,3369,485.0,14.4
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-10-21,3642,313.0,8.59
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-10-28,2494,233.0,9.34
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-11-04,3701,641.0,17.32
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-11-11,3476,437.0,12.57
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-11-18,3675,626.0,17.03
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-11-25,2328,322.0,13.83
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-12-02,2334,357.0,15.3
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-12-09,3382,742.0,21.94
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-12-16,3429,673.0,19.63
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-12-23,3600,531.0,14.75
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2024-12-30,5574,811.0,14.55
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-01-06,4620,648.0,14.03
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-01-13,5401,991.0,18.35
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-01-20,4700,709.0,15.09
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-01-27,3900,666.0,17.08
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-02-03,4479,708.0,15.81
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-02-10,4067,583.0,14.33
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-02-17,4184,474.0,11.33
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-02-24,4116,692.0,16.81
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-03-03,4807,931.0,19.37
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-03-10,5520,958.0,17.36
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-03-17,5701,750.0,13.16
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-03-24,4910,930.0,18.94
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-03-31,5337,825.0,15.46
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-04-07,4095,873.0,21.32
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-04-14,3774,793.0,21.01
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-04-21,4852,1160.0,23.91
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-04-28,5279,1270.0,24.06
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-05-05,4700,764.0,16.26
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-05-12,4446,823.0,18.51
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-05-19,3545,574.0,16.19
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-05-26,4072,840.0,20.63
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-06-02,6653,1369.0,20.58
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-06-09,6211,1115.0,17.95
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-06-16,4784,535.0,11.18
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-06-23,5632,810.0,14.38
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-06-30,7213,824.0,11.42
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-07-07,4436,763.0,17.2
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-07-14,4672,753.0,16.12
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-07-21,4376,811.0,18.53
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-07-28,3978,547.0,13.75
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-08-04,4395,702.0,15.97
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-08-11,4209,668.0,15.87
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-08-18,3244,481.0,14.83
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-08-25,4701,940.0,20.0
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-09-01,3565,435.0,12.2
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-09-08,4507,755.0,16.75
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-09-15,3294,511.0,15.51
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-09-22,4042,809.0,20.01
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-09-29,5187,772.0,14.88
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-10-06,5528,737.0,13.33
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-10-13,5386,798.0,14.82
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-10-20,4027,624.0,15.5
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-10-27,3822,804.0,21.04
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-11-03,4738,837.0,17.67
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-11-10,4396,790.0,17.97
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-11-17,3866,851.0,22.01
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-11-24,3135,550.0,17.54
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-12-01,2814,365.0,12.97
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-12-08,2707,486.0,17.95
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-12-15,1799,422.0,23.46
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-12-22,1610,602.0,37.39
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2025-12-29,3257,640.0,19.65
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-01-05,2377,443.0,18.64
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-01-12,3781,555.0,14.68
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-01-19,2955,352.0,11.91
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-01-26,3973,554.0,13.94
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-02-02,4379,488.0,11.14
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-02-09,2677,360.0,13.45
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-02-16,5957,794.0,13.33
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-02-23,5445,748.0,13.74
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-03-02,4833,640.0,13.24
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-03-09,5138,717.0,13.95
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-03-16,5877,621.0,10.57
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-03-23,4577,447.0,9.77
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-03-30,3284,427.0,13.0
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-04-06,5559,868.0,15.61
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-04-13,6367,785.0,12.33
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-04-20,6867,1067.0,15.54
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-04-27,6235,951.0,15.25
337018446,Enjoy Style – GA4,Enjoy Style (PCE) New,,2026-05-04,5628,726.0,12.9
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-03-04,39763,49370.0,124.16
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-03-11,110297,158182.0,143.41
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-03-18,206418,292295.0,141.6
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-03-25,206733,294393.0,142.4
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-04-01,200910,286266.0,142.48
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-04-08,257933,370734.0,143.73
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-04-15,280211,417071.0,148.84
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-04-22,252216,357716.0,141.83
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-04-29,218879,298597.0,136.42
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-05-06,255599,362099.0,141.67
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-05-13,165449,228854.0,138.32
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-05-20,262410,361362.0,137.71
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-05-27,252470,340927.0,135.04
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-06-03,235217,316036.0,134.36
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-06-10,423225,617615.0,145.93
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-06-17,225939,302439.0,133.86
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-06-24,239191,334642.0,139.91
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-07-01,138850,197483.0,142.23
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-07-08,139231,203963.0,146.49
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-07-15,135757,192782.0,142.01
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-07-22,127318,181732.0,142.74
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-07-29,190423,277648.0,145.81
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-08-05,186696,281272.0,150.66
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-08-12,175159,260542.0,148.75
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-08-19,177548,254676.0,143.44
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-08-26,174169,246974.0,141.8
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-09-02,179730,269328.0,149.85
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-09-09,189875,288260.0,151.82
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-09-16,163159,241624.0,148.09
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-09-23,193331,288057.0,149.0
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-09-30,298719,467201.0,156.4
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-10-07,310670,516393.0,166.22
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-10-14,277964,454140.0,163.38
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-10-21,277559,430605.0,155.14
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-10-28,257397,405103.0,157.38
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-11-04,229141,345302.0,150.69
377923759,VařímeDobroty.cz - GA4,VařímeDobroty.cz,,2024-11-11,236622,356326.0,150.59
