property_id,property_name,parent_account,week_start,sessions,conversions,conv_rate
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-09-08,1957,235.0,12.01
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-09-15,1815,188.0,10.36
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-09-22,1805,162.0,8.98
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-09-29,1755,159.0,9.06
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-10-06,1829,207.0,11.32
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-10-13,1816,203.0,11.18
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-10-20,2321,227.0,9.78
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-10-27,1670,97.0,5.81
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-11-03,1902,184.0,9.67
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-11-10,1905,210.0,11.02
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-11-17,1769,175.0,9.89
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-11-24,1950,161.0,8.26
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-12-01,2413,192.0,7.96
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-12-08,2513,275.0,10.94
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-12-15,2059,199.0,9.66
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-12-22,1410,50.0,3.55
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2025-12-29,1529,86.0,5.62
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-01-05,1855,194.0,10.46
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-01-12,2463,153.0,6.21
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-01-19,2463,133.0,5.4
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-01-26,2295,132.0,5.75
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-02-02,2131,135.0,6.34
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-02-09,2093,132.0,6.31
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-02-16,1976,110.0,5.57
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-02-23,2088,108.0,5.17
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-03-02,1856,122.0,6.57
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-03-09,2500,244.0,9.76
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-03-16,2447,181.0,7.4
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-03-23,2114,134.0,6.34
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-03-30,2316,146.0,6.3
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-04-06,2190,203.0,9.27
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-04-13,2102,192.0,9.13
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-04-20,1890,146.0,7.72
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-04-27,1635,109.0,6.67
327961290,www.pragomed.cz,"PRAGOMED, s.r.o.",2026-05-04,1058,72.0,6.81
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-03-31,779,56.0,7.19
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-04-07,7066,129.0,1.83
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-04-14,11308,249.0,2.2
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-04-21,10543,244.0,2.31
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-04-28,10089,228.0,2.26
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-05-05,6181,207.0,3.35
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-05-12,798,138.0,17.29
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-05-19,779,93.0,11.94
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-05-26,726,96.0,13.22
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-06-02,700,76.0,10.86
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-06-09,507,83.0,16.37
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-06-16,278,56.0,20.14
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-06-23,210,41.0,19.52
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-06-30,631,46.0,7.29
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-07-07,196,49.0,25.0
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-07-14,238,66.0,27.73
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-07-21,195,66.0,33.85
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-07-28,401,53.0,13.22
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-08-04,601,67.0,11.15
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-08-11,865,133.0,15.38
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-08-18,551,137.0,24.86
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-08-25,916,119.0,12.99
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-09-01,819,103.0,12.58
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-09-08,950,123.0,12.95
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-09-15,5435,201.0,3.7
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-09-22,7261,199.0,2.74
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-09-29,6930,226.0,3.26
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-10-06,7367,185.0,2.51
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-10-13,3082,114.0,3.7
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-10-20,823,83.0,10.09
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-10-27,826,113.0,13.68
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-11-03,545,93.0,17.06
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-11-10,435,103.0,23.68
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-11-17,302,64.0,21.19
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-11-24,199,35.0,17.59
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-12-01,140,35.0,25.0
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-12-08,112,19.0,16.96
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-12-15,80,10.0,12.5
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-12-22,69,14.0,20.29
330651532,ChciPiskat.cz,ChciPiskat.cz,2025-12-29,105,36.0,34.29
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-01-05,144,25.0,17.36
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-01-12,169,29.0,17.16
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-01-19,156,45.0,28.85
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-01-26,205,73.0,35.61
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-02-02,165,27.0,16.36
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-02-09,161,60.0,37.27
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-02-16,209,38.0,18.18
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-02-23,231,63.0,27.27
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-03-02,296,44.0,14.86
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-03-09,334,63.0,18.86
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-03-16,373,51.0,13.67
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-03-23,463,69.0,14.9
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-03-30,430,71.0,16.51
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-04-06,345,65.0,18.84
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-04-13,394,97.0,24.62
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-04-20,486,147.0,30.25
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-04-27,7143,190.0,2.66
330651532,ChciPiskat.cz,ChciPiskat.cz,2026-05-04,5233,123.0,2.35
340976290,Oční Kamýk,Oční Kamýk,2025-03-31,316,222.0,70.25
340976290,Oční Kamýk,Oční Kamýk,2025-04-07,1228,622.0,50.65
340976290,Oční Kamýk,Oční Kamýk,2025-04-14,587,334.0,56.9
340976290,Oční Kamýk,Oční Kamýk,2025-04-21,952,590.0,61.97
340976290,Oční Kamýk,Oční Kamýk,2025-04-28,868,586.0,67.51
340976290,Oční Kamýk,Oční Kamýk,2025-05-05,820,600.0,73.17
340976290,Oční Kamýk,Oční Kamýk,2025-05-12,945,518.0,54.81
340976290,Oční Kamýk,Oční Kamýk,2025-05-19,1126,764.0,67.85
340976290,Oční Kamýk,Oční Kamýk,2025-05-26,1009,548.0,54.31
340976290,Oční Kamýk,Oční Kamýk,2025-06-02,1186,804.0,67.79
340976290,Oční Kamýk,Oční Kamýk,2025-06-09,1142,690.0,60.42
340976290,Oční Kamýk,Oční Kamýk,2025-06-16,1068,710.0,66.48
340976290,Oční Kamýk,Oční Kamýk,2025-06-23,1035,594.0,57.39
340976290,Oční Kamýk,Oční Kamýk,2025-06-30,1080,588.0,54.44
340976290,Oční Kamýk,Oční Kamýk,2025-07-07,1202,732.0,60.9
340976290,Oční Kamýk,Oční Kamýk,2025-07-14,1156,650.0,56.23
340976290,Oční Kamýk,Oční Kamýk,2025-07-21,663,428.0,64.56
340976290,Oční Kamýk,Oční Kamýk,2025-07-28,435,250.0,57.47
340976290,Oční Kamýk,Oční Kamýk,2025-08-04,1049,644.0,61.39
340976290,Oční Kamýk,Oční Kamýk,2025-08-11,1026,571.0,55.65
340976290,Oční Kamýk,Oční Kamýk,2025-08-18,1486,748.0,50.34
340976290,Oční Kamýk,Oční Kamýk,2025-08-25,2027,1100.0,54.27
340976290,Oční Kamýk,Oční Kamýk,2025-09-01,1774,897.0,50.56
340976290,Oční Kamýk,Oční Kamýk,2025-09-08,2075,1158.0,55.81
340976290,Oční Kamýk,Oční Kamýk,2025-09-15,1888,1078.0,57.1
340976290,Oční Kamýk,Oční Kamýk,2025-09-22,2045,1178.0,57.6
340976290,Oční Kamýk,Oční Kamýk,2025-09-29,2744,1138.0,41.47
340976290,Oční Kamýk,Oční Kamýk,2025-10-06,2242,1060.0,47.28
340976290,Oční Kamýk,Oční Kamýk,2025-10-13,1949,1062.0,54.49
340976290,Oční Kamýk,Oční Kamýk,2025-10-20,2185,1192.0,54.55
340976290,Oční Kamýk,Oční Kamýk,2025-10-27,1948,990.0,50.82
340976290,Oční Kamýk,Oční Kamýk,2025-11-03,2332,1056.0,45.28
340976290,Oční Kamýk,Oční Kamýk,2025-11-10,2164,1176.0,54.34
340976290,Oční Kamýk,Oční Kamýk,2025-11-17,2023,1008.0,49.83
340976290,Oční Kamýk,Oční Kamýk,2025-11-24,2197,1028.0,46.79
340976290,Oční Kamýk,Oční Kamýk,2025-12-01,2196,1112.0,50.64
340976290,Oční Kamýk,Oční Kamýk,2025-12-08,2283,1096.0,48.01
340976290,Oční Kamýk,Oční Kamýk,2025-12-15,1880,878.0,46.7
340976290,Oční Kamýk,Oční Kamýk,2025-12-22,929,586.0,63.08
340976290,Oční Kamýk,Oční Kamýk,2025-12-29,1508,696.0,46.15
340976290,Oční Kamýk,Oční Kamýk,2026-01-05,3011,1382.0,45.9
340976290,Oční Kamýk,Oční Kamýk,2026-01-12,2537,1262.0,49.74
340976290,Oční Kamýk,Oční Kamýk,2026-01-19,2536,1306.0,51.5
340976290,Oční Kamýk,Oční Kamýk,2026-01-26,2520,1180.0,46.83
340976290,Oční Kamýk,Oční Kamýk,2026-02-02,2604,1280.0,49.16
340976290,Oční Kamýk,Oční Kamýk,2026-02-09,2507,1257.0,50.14
340976290,Oční Kamýk,Oční Kamýk,2026-02-16,2452,1122.0,45.76
340976290,Oční Kamýk,Oční Kamýk,2026-02-23,2387,1152.0,48.26
340976290,Oční Kamýk,Oční Kamýk,2026-03-02,2300,1314.0,57.13
340976290,Oční Kamýk,Oční Kamýk,2026-03-09,2396,1324.0,55.26
340976290,Oční Kamýk,Oční Kamýk,2026-03-16,2099,1356.0,64.6
340976290,Oční Kamýk,Oční Kamýk,2026-03-23,2248,1262.0,56.14
340976290,Oční Kamýk,Oční Kamýk,2026-03-30,1729,966.0,55.87
340976290,Oční Kamýk,Oční Kamýk,2026-04-06,1838,1163.0,63.28
340976290,Oční Kamýk,Oční Kamýk,2026-04-13,2134,1311.0,61.43
340976290,Oční Kamýk,Oční Kamýk,2026-04-20,1849,1016.0,54.95
340976290,Oční Kamýk,Oční Kamýk,2026-04-27,1490,890.0,59.73
340976290,Oční Kamýk,Oční Kamýk,2026-05-04,1249,770.0,61.65
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-03-31,29,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-04-07,70,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-04-14,81,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-04-21,62,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-04-28,49,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-05-05,59,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-05-12,43,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-05-19,26,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-05-26,45,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-06-02,73,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-06-09,52,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-06-16,43,2.0,4.65
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-06-23,34,1.0,2.94
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-06-30,47,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-07-07,41,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-07-14,60,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-07-21,57,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-07-28,45,2.0,4.44
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-08-04,534,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-08-11,51,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-08-18,85,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-08-25,74,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-09-01,87,2.0,2.3
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-09-08,81,2.0,2.47
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-09-15,76,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-09-22,93,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-09-29,93,2.0,2.15
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-10-06,110,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-10-13,127,2.0,1.57
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-10-20,167,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-10-27,175,2.0,1.14
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-11-03,217,6.0,2.76
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-11-10,279,2.0,0.72
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-11-17,290,5.0,1.72
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-11-24,337,11.0,3.26
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-12-01,406,11.0,2.71
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-12-08,293,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-12-15,202,2.0,0.99
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-12-22,136,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2025-12-29,155,8.0,5.16
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-01-05,117,6.0,5.13
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-01-12,86,8.0,9.3
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-01-19,73,2.0,2.74
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-01-26,46,2.0,4.35
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-02-02,55,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-02-09,47,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-02-16,52,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-02-23,39,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-03-02,38,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-03-09,52,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-03-16,52,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-03-23,44,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-03-30,33,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-04-06,27,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-04-13,26,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-04-20,22,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-04-27,30,0.0,0.0
321325186,www.glassor.fr – GA4,www.decor-by-glassor.cz,2026-05-04,20,0.0,0.0
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-03-31,1937,59.0,3.05
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-04-07,4162,135.0,3.24
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-04-14,2773,76.0,2.74
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-04-21,3690,238.0,6.45
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-04-28,3250,122.0,3.75
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-05-05,2204,98.0,4.45
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-05-12,1972,59.0,2.99
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-05-19,1810,55.0,3.04
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-05-26,1745,53.0,3.04
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-06-02,1531,83.0,5.42
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-06-09,2219,90.0,4.06
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-06-16,2575,117.0,4.54
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-06-23,2771,99.0,3.57
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-06-30,2315,67.0,2.89
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-07-07,3368,106.0,3.15
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-07-14,2030,61.0,3.0
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-07-21,2089,55.0,2.63
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-07-28,1916,55.0,2.87
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-08-04,2043,56.0,2.74
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-08-11,2558,85.0,3.32
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-08-18,4763,121.0,2.54
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-08-25,3078,98.0,3.18
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-09-01,3910,115.0,2.94
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-09-08,6130,322.0,5.25
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-09-15,6694,366.0,5.47
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-09-22,9646,269.0,2.79
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-09-29,9598,268.0,2.79
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-10-06,13193,490.0,3.71
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-10-13,15717,537.0,3.42
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-10-20,19584,814.0,4.16
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-10-27,19793,670.0,3.39
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-11-03,20636,1023.0,4.96
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-11-10,23487,1571.0,6.69
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-11-17,21504,1551.0,7.21
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-11-24,23291,1981.0,8.51
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-12-01,25633,2264.0,8.83
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-12-08,29836,2817.0,9.44
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-12-15,19895,1474.0,7.41
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-12-22,16172,416.0,2.57
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2025-12-29,16262,300.0,1.84
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-01-05,23687,1258.0,5.31
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-01-12,15199,711.0,4.68
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-01-19,10338,463.0,4.48
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-01-26,9390,362.0,3.86
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-02-02,8631,431.0,4.99
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-02-09,3967,114.0,2.87
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-02-16,3133,112.0,3.57
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-02-23,4131,127.0,3.07
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-03-02,4448,154.0,3.46
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-03-09,3290,112.0,3.4
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-03-16,3583,151.0,4.21
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-03-23,6789,195.0,2.87
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-03-30,3392,80.0,2.36
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-04-06,1919,58.0,3.02
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-04-13,1849,38.0,2.06
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-04-20,1686,31.0,1.84
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-04-27,1545,50.0,3.24
321337104,https://www.decor-by-glassor.cz – GA4,www.decor-by-glassor.cz,2026-05-04,1251,41.0,3.28
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-03-31,19,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-04-07,54,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-04-14,42,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-04-21,43,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-04-28,21,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-05-05,41,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-05-12,21,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-05-19,54,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-05-26,40,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-06-02,38,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-06-09,49,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-06-16,35,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-06-23,45,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-06-30,38,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-07-07,51,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-07-14,57,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-07-21,60,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-07-28,63,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-08-04,544,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-08-11,54,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-08-18,79,1.0,1.27
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-08-25,77,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-09-01,73,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-09-08,92,0.0,0.0
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-09-15,92,1.0,1.09
321727984,Decor-by-glassor.com  – GA4,www.decor-by-glassor.cz,2025-09-22,132,0.0,0.0
